date,ex,ey,ez
2454328.5,0.8064039,-0.55899997,-0.24243818
2454329.5,0.81643383,-0.54642007,-0.23698366
2454330.5,0.82622987,-0.5336834,-0.23146126
2454331.5,0.8357892,-0.52079376,-0.22587265
2454332.5,0.84510909,-0.50775497,-0.2202195
2454333.5,0.85418694,-0.49457089,-0.21450351
2454334.5,0.86302024,-0.48124536,-0.20872634
2454335.5,0.87160658,-0.46778226,-0.20288969
2454336.5,0.87994367,-0.45418545,-0.19699522
2454337.5,0.88802931,-0.44045879,-0.1910446
2454338.5,0.89586137,-0.4266061,-0.18503947
2454339.5,0.90343783,-0.41263117,-0.17898145
2454340.5,0.91075667,-0.39853775,-0.17287213
2454341.5,0.91781593,-0.38432954,-0.16671307
2454342.5,0.92461362,-0.37001019,-0.1605058
2454343.5,0.93114771,-0.35558335,-0.15425188
2454344.5,0.9374161,-0.34105268,-0.14795283
2454345.5,0.94341664,-0.32642191,-0.14161025
2454346.5,0.94914714,-0.31169484,-0.13522575
2454347.5,0.95460543,-0.2968754,-0.12880103
2454348.5,0.95978932,-0.28196764,-0.12233785
2454349.5,0.96469672,-0.26697573,-0.11583802
2454350.5,0.96932559,-0.25190396,-0.10930342
2454351.5,0.97367402,-0.23675674,-0.10273598
2454352.5,0.97774024,-0.22153856,-0.09613769
2454353.5,0.98152258,-0.20625399,-0.08951057
2454354.5,0.98501955,-0.19090766,-0.08285664
2454355.5,0.98822979,-0.17550427,-0.07617799
2454356.5,0.9911521,-0.16004851,-0.06947669
2454357.5,0.99378544,-0.14454513,-0.06275481
2454358.5,0.99612887,-0.12899884,-0.05601443
2454359.5,0.99818162,-0.1134144,-0.04925763
2454360.5,0.99994305,-0.09779651,-0.04248646
2454361.5,1.00141261,-0.08214989,-0.03570298
2454362.5,1.0025899,-0.06647922,-0.02890923
2454363.5,1.00347462,-0.05078916,-0.02210722
2454364.5,1.00406659,-0.03508434,-0.01529895
2454365.5,1.00436573,-0.01936935,-0.0084864
2454366.5,1.00437207,-0.0036487,-0.00167151
2454367.5,1.00408569,0.01207313,0.00514381
2454368.5,1.00350677,0.02779177,0.0119577
2454369.5,1.00263548,0.04350291,0.01876835
2454370.5,1.001472,0.05920231,0.02557395
2454371.5,1.00001645,0.07488579,0.03237274
2454372.5,0.99826891,0.09054913,0.03916293
2454373.5,0.99622939,0.10618809,0.04594271
2454374.5,0.99389791,0.12179834,0.05271023
2454375.5,0.99127448,0.13737547,0.05946356
2454376.5,0.9883592,0.15291492,0.06620073
2454377.5,0.98515224,0.16841208,0.07291972
2454378.5,0.98165392,0.18386222,0.07961846
2454379.5,0.9778647,0.19926057,0.08629484
2454380.5,0.97378519,0.21460232,0.09294674
2454381.5,0.96941613,0.22988263,0.09957203
2454382.5,0.96475845,0.24509663,0.10616858
2454383.5,0.95981321,0.26023948,0.11273424
2454384.5,0.95458165,0.27530632,0.11926689
2454385.5,0.94906513,0.29029236,0.12576441
2454386.5,0.94326516,0.30519281,0.13222471
2454387.5,0.93718339,0.32000292,0.13864573
2454388.5,0.93082161,0.33471803,0.14502541
2454389.5,0.92418172,0.34933349,0.15136176
2454390.5,0.91726574,0.36384474,0.15765278
2454391.5,0.9100758,0.3782473,0.16389654
2454392.5,0.90261413,0.39253674,0.17009113
2454393.5,0.89488307,0.40670872,0.17623469
2454394.5,0.88688505,0.420759,0.18232541
2454395.5,0.87862254,0.43468345,0.18836152
2454396.5,0.87009808,0.44847804,0.19434132
2454397.5,0.86131422,0.46213883,0.20026314
2454398.5,0.8522735,0.47566202,0.20612539
2454399.5,0.84297839,0.48904385,0.21192646
2454400.5,0.83343132,0.50228059,0.21766478
2454401.5,0.82363464,0.5153685,0.22333875
2454402.5,0.8135907,0.52830377,0.22894673
2454403.5,0.80330187,0.54108251,0.23448702
2454404.5,0.79277059,0.55370078,0.23995791
2454405.5,0.78199943,0.56615454,0.24535761
2454406.5,0.7709911,0.57843974,0.25068434
2454407.5,0.75974846,0.59055231,0.25593629
2454408.5,0.74827451,0.60248819,0.26111167
2454409.5,0.73657242,0.61424334,0.2662087
2454410.5,0.72464549,0.6258138,0.27122562
2454411.5,0.71249716,0.63719561,0.2761607
2454412.5,0.70013102,0.64838491,0.28101224
2454413.5,0.68755076,0.6593779,0.28577856
2454414.5,0.67476022,0.67017086,0.29045804
2454415.5,0.66176333,0.68076015,0.29504908
2454416.5,0.64856415,0.69114223,0.29955015
2454417.5,0.63516685,0.70131366,0.30395976
2454418.5,0.62157565,0.71127111,0.30827647
2454419.5,0.60779491,0.72101136,0.31249889
2454420.5,0.59382901,0.73053132,0.3166257
2454421.5,0.57968243,0.73982802,0.32065564
2454422.5,0.56535967,0.7488986,0.3245875
2454423.5,0.55086529,0.75774037,0.32842013
2454424.5,0.53620384,0.76635074,0.33215248
2454425.5,0.52137984,0.77472728,0.33578351
2454426.5,0.50639779,0.78286767,0.33931225
2454427.5,0.49126209,0.79076967,0.34273779
2454428.5,0.47597709,0.7984311,0.3460592
2454429.5,0.46054705,0.80584978,0.34927555
2454430.5,0.44497617,0.81302353,0.35238589
2454431.5,0.42926869,0.81995008,0.35538923
2454432.5,0.4134289,0.82662714,0.35828455
2454433.5,0.39746119,0.83305238,0.3610708
2454434.5,0.38137006,0.83922346,0.36374695
2454435.5,0.36516018,0.8451381,0.36631195
2454436.5,0.34883632,0.85079405,0.3687648
2454437.5,0.33240336,0.85618915,0.37110454
2454438.5,0.31586633,0.86132133,0.37333022
2454439.5,0.29923031,0.86618858,0.37544097
2454440.5,0.28250051,0.87078904,0.37743594
2454441.5,0.2656822,0.87512093,0.37931436
2454442.5,0.24878074,0.87918258,0.38107548
2454443.5,0.23180155,0.88297244,0.38271863
2454444.5,0.21475013,0.8864891,0.3842432
2454445.5,0.19763204,0.88973128,0.38564864
2454446.5,0.18045286,0.89269781,0.38693446
2454447.5,0.16321823,0.89538771,0.38810024
2454448.5,0.14593379,0.89780012,0.38914563
2454449.5,0.12860519,0.89993435,0.39007038
2454450.5,0.11123807,0.90178984,0.39087426
2454451.5,0.09383802,0.9033662,0.39155715
2454452.5,0.07641058,0.90466318,0.39211897
2454453.5,0.05896124,0.90568064,0.39255971
2454454.5,0.04149535,0.90641859,0.3928794
2454455.5,0.0240182,0.9068771,0.3930781
2454456.5,0.00653493,0.90705631,0.39315588
2454457.5,-0.01094941,0.90695636,0.39311283
2454458.5,-0.02842982,0.90657741,0.39294898
2454459.5,-0.04590136,0.90591954,0.39266438
2454460.5,-0.06335904,0.90498286,0.39225902
2454461.5,-0.08079784,0.90376742,0.39173289
2454462.5,-0.09821262,0.90227332,0.391086
2454463.5,-0.11559819,0.9005007,0.39031837
2454464.5,-0.13294924,0.89844978,0.38943005
2454465.5,-0.15026043,0.89612085,0.38842115
2454466.5,-0.16752632,0.89351435,0.38729181
2454467.5,-0.18474147,0.89063079,0.38604226
2454468.5,-0.20190036,0.88747081,0.38467274
2454469.5,-0.21899749,0.88403518,0.38318359
2454470.5,-0.2360273,0.88032478,0.38157516
2454471.5,-0.25298425,0.87634061,0.3798479
2454472.5,-0.26986276,0.87208381,0.37800231
2454473.5,-0.28665728,0.86755567,0.37603895
2454474.5,-0.30336224,0.8627576,0.37395845
2454475.5,-0.31997213,0.85769118,0.37176154
2454476.5,-0.33648146,0.85235813,0.36944897
2454477.5,-0.35288483,0.84676035,0.36702161
2454478.5,-0.36917691,0.84089986,0.36448037
2454479.5,-0.38535249,0.83477882,0.36182622
2454480.5,-0.40140648,0.82839952,0.35906021
2454481.5,-0.41733393,0.82176436,0.35618339
2454482.5,-0.43313003,0.81487579,0.35319686
2454483.5,-0.44879014,0.80773633,0.35010173
2454484.5,-0.46430974,0.80034853,0.34689912
2454485.5,-0.47968444,0.79271494,0.34359013
2454486.5,-0.49490994,0.78483807,0.34017583
2454487.5,-0.509982,0.77672041,0.33665727
2454488.5,-0.52489641,0.76836442,0.33303549
2454489.5,-0.53964893,0.75977256,0.3293115
2454490.5,-0.55423529,0.75094729,0.32548635
2454491.5,-0.56865121,0.7418911,0.32156106
2454492.5,-0.58289234,0.73260657,0.31753673
2454493.5,-0.59695433,0.72309634,0.31341446
2454494.5,-0.61083281,0.71336315,0.30919542
2454495.5,-0.62452344,0.70340984,0.30488082
2454496.5,-0.63802186,0.69323934,0.30047192
2454497.5,-0.65132378,0.68285469,0.29597004
2454498.5,-0.66442492,0.67225903,0.29137652
2454499.5,-0.67732102,0.66145561,0.28669279
2454500.5,-0.69000789,0.65044779,0.2819203
2454501.5,-0.70248138,0.63923903,0.27706058
2454502.5,-0.7147374,0.62783292,0.27211521
2454503.5,-0.72677194,0.61623319,0.26708583
2454504.5,-0.73858109,0.60444369,0.26197413
2454505.5,-0.75016105,0.59246839,0.2567819
2454506.5,-0.76150818,0.5803114,0.25151093
2454507.5,-0.77261902,0.5679769,0.2461631
2454508.5,-0.78349026,0.55546916,0.24074028
2454509.5,-0.79411883,0.54279249,0.23524438
2454510.5,-0.80450179,0.52995123,0.22967728
2454511.5,-0.81463642,0.51694968,0.22404088
2454512.5,-0.8245201,0.50379213,0.21833702
2454513.5,-0.83415038,0.49048284,0.21256753
2454514.5,-0.84352487,0.47702597,0.20673421
2454515.5,-0.85264128,0.46342568,0.20083882
2454516.5,-0.86149734,0.44968604,0.19488309
2454517.5,-0.87009079,0.43581112,0.18886875
2454518.5,-0.87841939,0.42180496,0.1827975
2454519.5,-0.88648088,0.40767162,0.17667107
2454520.5,-0.89427302,0.39341519,0.1704912
2454521.5,-0.90179358,0.3790398,0.16425966
2454522.5,-0.90904033,0.36454965,0.15797824
2454523.5,-0.9160111,0.34994898,0.15164876
2454524.5,-0.92270377,0.33524212,0.14527311
2454526.5,-0.93524654,0.30552742,0.13239085
2454527.5,-0.94109269,0.29052854,0.12588815
2454528.5,-0.94665282,0.27544139,0.11934706
2454529.5,-0.95192513,0.26027063,0.11276962
2454530.5,-0.95690791,0.24502101,0.1061579
2454531.5,-0.96159955,0.22969735,0.09951403
2454532.5,-0.96599855,0.21430457,0.09284019
2454533.5,-0.97010358,0.19884767,0.08613858
2454534.5,-0.97391349,0.18333173,0.07941144
2454535.5,-0.97742732,0.16776187,0.07266104
2454536.5,-0.98064432,0.15214324,0.06588964
2454537.5,-0.98356397,0.13648095,0.05909948
2454538.5,-0.98618593,0.12078007,0.05229276
2454539.5,-0.98851004,0.10504556,0.04547164
2454540.5,-0.99053624,0.08928233,0.03863824
2454541.5,-0.99226461,0.07349516,0.0317946
2454542.5,-0.99369528,0.05768874,0.02494273
2454543.5,-0.99482841,0.04186769,0.0180846
2454544.5,-0.99566423,0.02603656,0.01122213
2454545.5,-0.99620296,0.01019983,0.00435725
2454546.5,-0.99644482,-0.00563804,-0.00250816
2454547.5,-0.99639007,-0.02147262,-0.00937221
2454548.5,-0.99603896,-0.03729948,-0.01623301
2454549.5,-0.99539177,-0.0531142,-0.02308866
2454550.5,-0.99444881,-0.06891231,-0.02993724
2454551.5,-0.99321041,-0.08468935,-0.03677683
2454552.5,-0.99167698,-0.10044082,-0.04360548
2454553.5,-0.98984897,-0.11616219,-0.05042123
2454554.5,-0.9877269,-0.13184893,-0.0572221
2454555.5,-0.98531134,-0.14749644,-0.0640061
2454556.5,-0.98260297,-0.16310013,-0.0707712
2454557.5,-0.97960251,-0.17865535,-0.07751538
2454558.5,-0.9763108,-0.19415743,-0.08423658
2454559.5,-0.97272876,-0.20960165,-0.09093272
2454560.5,-0.96885744,-0.22498322,-0.09760169
2454561.5,-0.96469804,-0.24029734,-0.10424135
2454562.5,-0.96025194,-0.25553916,-0.11084958
2454563.5,-0.95552072,-0.27070383,-0.11742423
2454564.5,-0.95050618,-0.28578655,-0.12396319
2454565.5,-0.94521033,-0.30078259,-0.1304644
2454566.5,-0.93963534,-0.31568733,-0.13692584
2454567.5,-0.93378354,-0.33049631,-0.1433456
2454568.5,-0.92765733,-0.34520521,-0.14972183
2454569.5,-0.92125917,-0.35980986,-0.15605274
2454570.5,-0.91459154,-0.3743062,-0.16233661
2454571.5,-0.90765695,-0.38869027,-0.16857177
2454572.5,-0.90045787,-0.40295822,-0.17475658
2454573.5,-0.8929968,-0.41710627,-0.18088942
2454574.5,-0.88527622,-0.43113065,-0.18696872
2454575.5,-0.8772986,-0.4450277,-0.1929929
2454576.5,-0.86906643,-0.45879373,-0.19896039
2454577.5,-0.86058219,-0.47242511,-0.20486963
2454578.5,-0.85184839,-0.48591821,-0.21071906
2454579.5,-0.84286756,-0.49926942,-0.21650712
2454580.5,-0.83364226,-0.51247511,-0.22223223
2454581.5,-0.8241751,-0.52553168,-0.22789283
2454582.5,-0.81446873,-0.53843552,-0.23348734
2454583.5,-0.80452584,-0.55118302,-0.23901418
2454584.5,-0.7943492,-0.56377059,-0.24447177
2454585.5,-0.78394164,-0.5761946,-0.24985852
2454586.5,-0.77330606,-0.58845143,-0.25517281
2454587.5,-0.76244545,-0.60053746,-0.26041306
2454588.5,-0.7513629,-0.61244904,-0.26557763
2454589.5,-0.74006164,-0.62418253,-0.2706649
2454590.5,-0.72854505,-0.63573427,-0.27567327
2454591.5,-0.7168167,-0.64710065,-0.28060113
2454592.5,-0.70488035,-0.65827815,-0.28544692
2454593.5,-0.69273993,-0.66926335,-0.29020917
2454594.5,-0.68039951,-0.680053,-0.29488647
2454595.5,-0.66786328,-0.69064403,-0.2994775
2454596.5,-0.65513545,-0.70103356,-0.30398105
2454597.5,-0.64222022,-0.71121886,-0.30839598
2454598.5,-0.62912178,-0.72119736,-0.3127212
2454599.5,-0.61584428,-0.73096661,-0.3169557
2454600.5,-0.6023918,-0.74052423,-0.32109847
2454601.5,-0.58876841,-0.74986793,-0.32514856
2454602.5,-0.57497813,-0.75899546,-0.32910502
2454603.5,-0.56102497,-0.76790465,-0.33296693
2454604.5,-0.54691292,-0.77659335,-0.33673337
2454605.5,-0.53264593,-0.78505944,-0.34040345
2454606.5,-0.51822798,-0.79330086,-0.34397626
2454607.5,-0.50366302,-0.80131556,-0.34745092
2454608.5,-0.48895503,-0.80910149,-0.35082654
2454609.5,-0.474108,-0.81665666,-0.35410223
2454610.5,-0.45912592,-0.82397906,-0.35727713
2454611.5,-0.44401284,-0.83106671,-0.36035033
2454612.5,-0.42877283,-0.83791765,-0.36332098
2454613.5,-0.41341,-0.84452993,-0.36618819
2454614.5,-0.39792853,-0.85090159,-0.36895107
2454615.5,-0.38233266,-0.85703071,-0.37160877
2454616.5,-0.36662673,-0.86291535,-0.37416041
2454617.5,-0.35081515,-0.86855361,-0.37660513
2454618.5,-0.3349025,-0.87394363,-0.37894208
2454619.5,-0.31889349,-0.87908361,-0.38117046
2454620.5,-0.30279296,-0.88397182,-0.38328952
2454621.5,-0.28660591,-0.88860672,-0.38529857
2454622.5,-0.27033744,-0.89298692,-0.38719705
2454623.5,-0.25399269,-0.89711124,-0.38898445
2454624.5,-0.23757678,-0.90097871,-0.3906604
2454625.5,-0.22109479,-0.9045885,-0.39222458
2454626.5,-0.20455173,-0.90793997,-0.39367676
2454627.5,-0.1879525,-0.91103257,-0.39501673
2454628.5,-0.17130192,-0.91386582,-0.39624432
2454629.5,-0.15460476,-0.91643934,-0.3973594
2454630.5,-0.13786569,-0.91875277,-0.39836183
2454631.5,-0.12108936,-0.92080582,-0.3992515
2454632.5,-0.10428037,-0.92259822,-0.40002832
2454633.5,-0.08744326,-0.92412977,-0.40069219
2454634.5,-0.07058256,-0.92540028,-0.40124304
2454635.5,-0.05370278,-0.92640957,-0.40168078
2454636.5,-0.03680838,-0.92715754,-0.40200534
2454637.5,-0.01990384,-0.92764405,-0.40221667
2454638.5,-0.00299361,-0.92786902,-0.4023147
2454639.5,0.01391785,-0.92783236,-0.40229937
2454640.5,0.03082606,-0.92753403,-0.40217063
2454641.5,0.04772651,-0.92697395,-0.40192841
2454642.5,0.06461467,-0.92615211,-0.40157267
2454643.5,0.08148593,-0.92506849,-0.40110337
2454644.5,0.09833566,-0.9237231,-0.40052048
2454645.5,0.11515909,-0.922116,-0.399824
2454646.5,0.13195142,-0.9202473,-0.39901395
2454647.5,0.14870768,-0.9181172,-0.39809039
2454648.5,0.16542286,-0.91572601,-0.39705346
2454649.5,0.18209183,-0.9130742,-0.39590337
2454650.5,0.19870941,-0.91016241,-0.39464042
2454651.5,0.21527045,-0.90699149,-0.39326502
2454652.5,0.23176982,-0.90356246,-0.39177764
2454653.5,0.24820252,-0.89987655,-0.39017886
2454654.5,0.26456366,-0.89593507,-0.38846931
2454655.5,0.28084845,-0.89173948,-0.38664964
2454656.5,0.29705226,-0.88729128,-0.38472054
2454657.5,0.31317054,-0.88259202,-0.38268271
2454658.5,0.32919885,-0.87764332,-0.38053687
2454659.5,0.3451328,-0.8724468,-0.37828374
2454660.5,0.3609681,-0.86700412,-0.37592403
2454661.5,0.3767005,-0.86131698,-0.37345849
2454662.5,0.39232582,-0.85538708,-0.37088786
2454663.5,0.40783992,-0.84921618,-0.36821287
2454664.5,0.42323871,-0.84280603,-0.36543427
2454665.5,0.43851816,-0.83615838,-0.36255281
2454666.5,0.45367424,-0.82927503,-0.35956923
2454667.5,0.46870295,-0.82215775,-0.35648427
2454668.5,0.4836003,-0.81480833,-0.35329868
2454669.5,0.49836229,-0.80722857,-0.35001319
2454670.5,0.51298489,-0.79942027,-0.34662857
2454671.5,0.52746406,-0.79138527,-0.34314556
2454672.5,0.54179567,-0.78312543,-0.33956494
2454673.5,0.55597557,-0.77464268,-0.33588753
2454674.5,0.56999953,-0.765939,-0.33211416
2454675.5,0.58386326,-0.75701648,-0.32824574
2454676.5,0.59756243,-0.74787734,-0.32428324
2454677.5,0.61109268,-0.73852394,-0.32022769
2454678.5,0.62444966,-0.72895883,-0.31608022
2454679.5,0.63762908,-0.71918469,-0.31184205
2454680.5,0.65062674,-0.70920443,-0.30751446
2454681.5,0.66343856,-0.69902104,-0.30309881
2454682.5,0.67606063,-0.68863766,-0.2985965
2454683.5,0.68848918,-0.67805751,-0.29400895
2454684.5,0.70072061,-0.66728383,-0.28933762
2454685.5,0.71275144,-0.65631993,-0.28458394
2454686.5,0.72457829,-0.6451691,-0.27974937
2454687.5,0.73619791,-0.63383468,-0.27483535
2454688.5,0.74760712,-0.62231998,-0.26984333
2454689.5,0.75880284,-0.61062836,-0.26477476
2454690.5,0.76978205,-0.59876316,-0.25963107
2454691.5,0.78054184,-0.58672773,-0.25441371
2454692.5,0.79107931,-0.57452544,-0.2491241
2454693.5,0.80139168,-0.56215962,-0.24376369
2454694.5,0.8114762,-0.54963363,-0.23833387
2454695.5,0.82133014,-0.53695078,-0.23283607
2454696.5,0.83095083,-0.52411439,-0.22727169
2454697.5,0.84033558,-0.51112777,-0.22164212
2454698.5,0.8494817,-0.49799421,-0.21594875
2454699.5,0.85838647,-0.48471704,-0.21019299
2454700.5,0.86704713,-0.4712996,-0.20437627
2454701.5,0.87546089,-0.4577453,-0.19850006
2454702.5,0.88362494,-0.44405764,-0.19256584
2454703.5,0.89153644,-0.43024021,-0.18657519
2454704.5,0.89919255,-0.41629672,-0.18052973
2454705.5,0.90659049,-0.40223103,-0.17443116
2454706.5,0.91372751,-0.38804714,-0.16828124
2454707.5,0.920601,-0.37374917,-0.1620818
2454708.5,0.92720846,-0.35934139,-0.15583474
2454709.5,0.93354755,-0.34482816,-0.14954198
2454710.5,0.9396161,-0.33021391,-0.14320549
2454711.5,0.94541213,-0.31550314,-0.13682725
2454712.5,0.9509338,-0.30070034,-0.13040923
2454713.5,0.95617944,-0.28581002,-0.12395341
2454714.5,0.96114752,-0.27083668,-0.11746175
2454715.5,0.9658366,-0.2557848,-0.11093618
2454716.5,0.97024539,-0.24065883,-0.10437865
2454717.5,0.97437266,-0.22546324,-0.09779107
2454718.5,0.9782173,-0.21020243,-0.09117534
2454719.5,0.98177829,-0.19488082,-0.08453336
2454720.5,0.98505468,-0.17950277,-0.077867
2454721.5,0.98804561,-0.16407265,-0.07117812
2454722.5,0.99075027,-0.14859474,-0.06446855
2454723.5,0.99316793,-0.13307333,-0.05774011
2454724.5,0.99529789,-0.11751263,-0.05099459
2454725.5,0.99713944,-0.10191682,-0.04423377
2454726.5,0.99869189,-0.08629007,-0.03745942
2454727.5,0.99995451,-0.07063653,-0.0306733
2454728.5,1.00092656,-0.05496039,-0.02387722
2454729.5,1.00160726,-0.03926586,-0.017073
2454730.5,1.00199582,-0.02355727,-0.0102625
2454731.5,1.00209151,-0.00783902,-0.00344765
2454732.5,1.00189361,0.00788437,0.00336956
2454733.5,1.00140151,0.02360827,0.0101871
2454734.5,1.00061471,0.03932797,0.01700289
2454735.5,0.99953284,0.05503864,0.02381479
2454736.5,0.99815571,0.0707354,0.03062065
2454737.5,0.99648329,0.0864133,0.03741828
2454738.5,0.99451573,0.1020674,0.04420551
2454739.5,0.99225335,0.11769271,0.05098015
2454740.5,0.98969667,0.13328431,0.05774005
2454741.5,0.98684632,0.14883728,0.06448305
2454742.5,0.9837031,0.16434676,0.07120705
2454743.5,0.98026794,0.17980794,0.07790997
2454744.5,0.97654187,0.19521606,0.08458975
2454745.5,0.97252602,0.21056642,0.09124436
2454746.5,0.96822163,0.22585439,0.09787181
2454747.5,0.96363004,0.24107537,0.10447013
2454748.5,0.95875265,0.25622484,0.11103739
2454749.5,0.95359097,0.27129835,0.11757169
2454750.5,0.94814654,0.28629151,0.12407115
2454751.5,0.942421,0.30120002,0.13053395
2454752.5,0.936416,0.31601966,0.13695829
2454753.5,0.93013319,0.33074626,0.1433424
2454754.5,0.92357424,0.34537574,0.14968455
2454755.5,0.91674076,0.35990403,0.15598299
2454756.5,0.90963433,0.37432707,0.16223597
2454757.5,0.90225652,0.38864077,0.16844173
2454758.5,0.89460889,0.40284096,0.17459844
2454759.5,0.88669307,0.41692339,0.18070424
2454760.5,0.87851073,0.43088373,0.18675722
2454761.5,0.87006371,0.4447176,0.19275544
2454762.5,0.86135396,0.45842052,0.19869692
2454763.5,0.85238361,0.47198802,0.20457968
2454764.5,0.84315494,0.48541562,0.21040174
2454765.5,0.83367042,0.49869882,0.21616113
2454766.5,0.82393267,0.51183319,0.22185589
2454767.5,0.81394448,0.52481432,0.22748409
2454768.5,0.80370879,0.53763791,0.23304385
2454769.5,0.79322868,0.55029968,0.23853332
2454770.5,0.78250735,0.56279548,0.24395069
2454771.5,0.77154812,0.57512125,0.2492942
2454772.5,0.76035441,0.58727299,0.25456215
2454773.5,0.7489297,0.59924684,0.25975287
2454774.5,0.7372776,0.61103902,0.26486474
2454775.5,0.72540176,0.62264585,0.26989619
2454776.5,0.71330589,0.63406374,0.2748457
2454777.5,0.70099378,0.64528923,0.27971179
2454778.5,0.68846927,0.65631895,0.28449304
2454779.5,0.6757362,0.66714965,0.28918807
2454780.5,0.66279845,0.67777818,0.29379555
2454781.5,0.64965989,0.68820152,0.2983142
2454782.5,0.63632435,0.69841672,0.30274277
2454783.5,0.6227956,0.70842091,0.30708004
2454784.5,0.60907735,0.71821123,0.31132477
2454785.5,0.59517327,0.72778483,0.31547571
2454786.5,0.58108703,0.73713879,0.31953157
2454787.5,0.56682233,0.74627015,0.32349105
2454788.5,0.55238296,0.75517586,0.32735278
2454789.5,0.53777283,0.76385288,0.3311154
2454790.5,0.52299601,0.77229813,0.33477754
2454791.5,0.50805672,0.78050858,0.33833783
2454792.5,0.49295934,0.78848124,0.34179495
2454793.5,0.47770836,0.79621319,0.34514761
2454794.5,0.46230844,0.80370159,0.34839456
2454795.5,0.44676433,0.81094372,0.35153461
2454796.5,0.43108091,0.81793694,0.3545666
2454797.5,0.41526315,0.82467877,0.35748946
2454798.5,0.3993161,0.8311668,0.36030216
2454799.5,0.38324488,0.83739878,0.36300372
2454800.5,0.36705468,0.84337259,0.36559324
2454801.5,0.35075074,0.84908621,0.36806988
2454802.5,0.33433832,0.85453779,0.37043286
2454803.5,0.31782273,0.85972559,0.37268144
2454804.5,0.30120929,0.86464802,0.37481497
2454805.5,0.28450334,0.86930359,0.37683283
2454806.5,0.2677102,0.87369097,0.37873448
2454807.5,0.2508352,0.87780897,0.38051944
2454808.5,0.23388361,0.8816565,0.38218726
2454809.5,0.21686068,0.88523261,0.38373756
2454810.5,0.19977155,0.88853647,0.38517
2454811.5,0.18262129,0.89156731,0.38648426
2454812.5,0.16541487,0.89432442,0.38768002
2454813.5,0.14815717,0.89680708,0.38875695
2454814.5,0.13085304,0.89901454,0.38971472
2454815.5,0.11350733,0.90094601,0.39055292
2454816.5,0.09612494,0.90260066,0.39127116
2454817.5,0.0787109,0.90397764,0.39186902
2454818.5,0.06127035,0.90507613,0.39234611
2454819.5,0.04380853,0.90589538,0.39270205
2454820.5,0.02633084,0.90643471,0.39293652
2454821.5,0.00884272,0.90669357,0.39304928
2454822.5,-0.00865027,0.90667151,0.3930401
2454823.5,-0.02614254,0.90636823,0.39290886
2454824.5,-0.04362844,0.90578355,0.39265547
2454825.5,-0.06110228,0.90491741,0.39227992
2454826.5,-0.07855835,0.90376993,0.39178227
2454827.5,-0.09599094,0.90234132,0.39116262
2454828.5,-0.11339432,0.90063196,0.39042116
2454829.5,-0.13076276,0.89864236,0.38955815
2454830.5,-0.14809057,0.89637319,0.38857389
2454831.5,-0.16537208,0.89382525,0.38746877
2454832.5,-0.18260185,0.89099944,0.3862432
2454833.5,-0.19977392,0.8878969,0.38489772
2454834.5,-0.21688298,0.88451882,0.38343286
2454835.5,-0.23392359,0.88086654,0.38184924
2454836.5,-0.25089042,0.8769415,0.38014752
2454837.5,-0.26777823,0.87274529,0.3783284
2454838.5,-0.28458194,0.86827956,0.37639261
2454839.5,-0.30129655,0.86354603,0.37434089
2454840.5,-0.31791724,0.85854647,0.37217401
2454841.5,-0.33443928,0.85328263,0.36989271
2454842.5,-0.35085804,0.84775623,0.36749769
2454843.5,-0.36716891,0.84196895,0.36498963
2454844.5,-0.38336727,0.83592243,0.36236921
2454845.5,-0.39944842,0.82961829,0.35963706
2454846.5,-0.41540762,0.82305816,0.35679387
2454847.5,-0.43124001,0.81624378,0.35384033
2454848.5,-0.44694067,0.80917693,0.35077722
2454849.5,-0.46250468,0.80185954,0.34760534
2454850.5,-0.47792705,0.79429366,0.34432557
2454851.5,-0.49320282,0.78648146,0.34093886
2454852.5,-0.50832704,0.77842523,0.33744621
2454853.5,-0.52329479,0.7701274,0.33384868
2454854.5,-0.53810118,0.76159052,0.33014739
2454855.5,-0.55274136,0.75281725,0.32634351
2454856.5,-0.56721054,0.74381039,0.3224383
2454857.5,-0.581504,0.73457287,0.31843303
2454858.5,-0.59561707,0.72510772,0.31432906
2454859.5,-0.60954519,0.71541813,0.3101278
2454860.5,-0.62328389,0.70550737,0.30583071
2454861.5,-0.63682882,0.69537885,0.30143929
2454862.5,-0.65017575,0.68503608,0.29695509
2454863.5,-0.66332058,0.67448265,0.2923797
2454864.5,-0.67625936,0.66372226,0.28771474
2454865.5,-0.68898833,0.65275864,0.28296184
2454866.5,-0.70150384,0.64159558,0.27812266
2454867.5,-0.71380243,0.63023689,0.27319883
2454868.5,-0.72588081,0.61868637,0.26819199
2454869.5,-0.73773578,0.60694779,0.26310374
2454870.5,-0.74936428,0.59502485,0.25793565
2454871.5,-0.76076328,0.5829212,0.25268926
2454872.5,-0.77192979,0.57064043,0.24736607
2454873.5,-0.78286078,0.55818608,0.24196757
2454874.5,-0.79355318,0.54556171,0.23649527
2454875.5,-0.80400388,0.53277093,0.2309507
2454876.5,-0.81420975,0.51981739,0.22533542
2454877.5,-0.82416765,0.50670485,0.21965106
2454878.5,-0.83387446,0.49343716,0.21389927
2454879.5,-0.84332712,0.48001829,0.20808178
2454880.5,-0.85252262,0.46645226,0.20220035
2454881.5,-0.861458,0.45274323,0.1962568
2454882.5,-0.8701304,0.43889543,0.19025298
